Date,Open_Price,High_Price,Low_Price,Close_Price,Adjusted_Close_Price,Trading_Volume,SMA_14,EMA_14,RSI_14,StochK,StochD,MACD,MACD_Signal,neg,neu,pos,compound
2016-03-08,414.4649963378906,416.2430114746094,411.093994140625,413.97198486328125,413.97198486328125,70311696,422.40307181222096,417.4884582607228,45.09925401944617,41.99736172521571,37.84336464891791,1.8637234651508265,5.16483169345283,0.028499999999999998,0.921125,0.050375,0.07635
2016-03-09,413.8940124511719,416.0320129394531,411.6059875488281,414.8599853515625,414.8599853515625,70012304,421.68200029645647,417.1379952061681,42.31489255722947,43.86793968996414,42.865965269572484,1.5344269528200698,4.438750745326279,0.056521739130434775,0.8086956521739131,0.1346521739130435,0.20957826086956519
2016-03-10,414.7439880371094,417.5119934082031,413.2510070800781,417.1310119628906,417.1310119628906,81022896,421.15250069754467,417.1370641070644,44.51206645462806,48.65186987082482,44.839057095334915,1.4401092787885545,3.839022452018734,0.08113333333333334,0.8254666666666667,0.0934,-0.011933333333333332
2016-03-11,417.2380065917969,423.9259948730469,417.01300048828125,421.69000244140625,421.69000244140625,73969696,420.40521458217074,417.7441225516434,41.88866316582979,58.25540865616414,50.25840607231773,1.713482315610861,3.41391442473716,0.023166666666666665,0.8817777777777778,0.09505555555555555,0.17445555555555556
2016-03-12,421.6050109863281,421.7950134277344,410.093994140625,411.6239929199219,411.6239929199219,92712896,418.91271318708147,416.92810526741386,35.91771540082253,37.05130364459919,47.986194057196066,1.1051500912864185,2.9521615580470115,0.028571428571428574,0.8836428571428572,0.08778571428571429,0.059057142857142864
2016-03-13,411.64801025390625,416.60400390625,411.6419982910156,414.06500244140625,414.06500244140625,74322800,417.5242135184152,416.5463582239462,37.15117820083373,42.19330377059867,45.83333869045402,0.810666628457966,2.5238625721292025,0.03383333333333333,0.8507083333333334,0.11545833333333333,0.19608333333333336
2016-03-14,414.20098876953125,416.6839904785156,414.20098876953125,416.43798828125,416.43798828125,95259400,416.0057133265904,416.5319088982534,35.60176743490035,49.10995436881318,42.784853928003706,0.7600056162755209,2.171091180958466,0.04117948717948718,0.8367435897435899,0.12217948717948716,0.1901025641025641
2016-03-15,416.38800048828125,418.1310119628906,414.9849853515625,416.8299865722656,416.8299865722656,66781700,414.6990705217634,416.5716525881217,37.23323276249479,54.42669680389452,48.57665164776881,0.7429234263415196,1.885457630035077,0.04515384615384615,0.8669230769230769,0.08784615384615384,0.1069
2016-03-16,416.88800048828125,417.6860046386719,415.9119873046875,417.010986328125,417.010986328125,65185800,414.2006399972098,416.6302304201222,44.251095695059874,73.31672644303198,58.951125871913256,0.7355123073296568,1.655468565493993,0.004863636363636363,0.937,0.05813636363636363,0.14006363636363636
2016-03-17,417.8890075683594,420.99700927734375,417.8890075683594,420.6210021972656,420.6210021972656,83528600,414.12706865583147,417.1623333237413,49.168847300471384,85.36747888767597,71.03696737820086,1.009302442310684,1.5262353408573313,0.052000000000000005,0.8713846153846153,0.07661538461538461,0.10558461538461539
2016-03-18,420.5469970703125,420.5469970703125,406.1369934082031,409.5480041503906,409.5480041503906,104940000,414.0277121407645,416.1470894339612,48.88404770928635,51.89858167903393,70.19426233658065,0.3289922771769511,1.2867867281212555,0.026153846153846153,0.7783846153846153,0.19538461538461538,0.3331461538461538
2016-03-19,409.2650146484375,410.9840087890625,407.2300109863281,410.4440002441406,410.4440002441406,58423000,414.73299734933033,415.3866775419851,59.341514074157914,52.103153564849904,63.123071377186626,-0.13628799033153882,1.0021717844306968,0.012615384615384615,0.9016923076923077,0.08569230769230768,0.19204615384615384
2016-03-20,410.4010009765625,414.625,410.4010009765625,413.7550048828125,413.7550048828125,45947900,415.16499764578685,415.16912118742874,56.16840168299593,42.82427819045822,48.94200447811405,-0.2351449468007445,0.7547084381844086,0.0741904761904762,0.862,0.06380952380952382,-0.05323333333333334
2016-03-21,413.4179992675781,413.4179992675781,410.3810119628906,413.3070068359375,413.3070068359375,61655400,415.09256853376115,414.9208392738966,48.81701656183934,40.305879123706916,45.07777029300504,-0.3456549996620879,0.5346357506151094,0.02661111111111111,0.888,0.08538888888888889,0.14229444444444445
2016-03-22,413.1319885253906,418.375,412.531005859375,418.0889892578125,418.0889892578125,66813300,415.3866402762277,415.34325927175206,54.352839900053695,67.18755897136779,50.105905428510994,-0.046829178367943314,0.41834276481849886,0.0375,0.8596,0.10289999999999999,0.18814
2016-03-23,418.1610107421875,419.26800537109375,417.364013671875,418.0409851074219,418.0409851074219,61444200,415.61385454450334,415.70295604984136,53.42403654933588,66.91770599234873,58.13704802914117,0.18399789102932118,0.37147379006066333,0.0044,0.8919999999999999,0.1036,0.24714666666666668
2016-03-24,418.42401123046875,418.67999267578125,415.4859924316406,416.3940124511719,416.3940124511719,68346704,415.5612117222377,415.7950969033521,49.195888810901025,57.6593299137088,63.92153162580846,0.23136603389298216,0.3434522388271271,0.021791666666666668,0.8917916666666666,0.08641666666666666,0.17807499999999998
2016-03-25,416.50799560546875,418.0799865722656,415.5580139160156,417.177001953125,417.177001953125,52560000,415.23885454450334,415.97935090998845,44.6338918055106,70.50705345344409,65.02802978650057,0.32830187778642994,0.34042216661898766,0.023,0.8258666666666666,0.15120000000000003,0.24649333333333334
2016-03-26,417.364990234375,418.98699951171875,416.2590026855469,417.94500732421875,417.94500732421875,44650400,415.6903555733817,416.24143843188585,59.64953146939806,79.46165078152436,69.20934471622577,0.4617728178154721,0.3646922968582845,0.02795238095238095,0.8349523809523809,0.1370952380952381,0.28672857142857144
2016-03-27,418.1400146484375,428.7969970703125,417.71099853515625,426.7650146484375,426.7650146484375,71229400,416.59749930245533,417.6445819274261,66.22716170309668,91.03273568630198,80.33381330709017,1.2646720266897091,0.5446882428245694,0.028333333333333335,0.8916666666666667,0.08,0.14771111111111113
2016-03-28,426.5480041503906,426.85699462890625,423.2929992675781,424.2309875488281,424.2309875488281,68522800,417.1541421072824,418.52276934361305,59.916523824650326,79.84991710694483,83.44810119159041,1.677167284651489,0.7711840511899534,0.01146153846153846,0.8886923076923078,0.09984615384615385,0.2351076923076923
2016-03-29,424.3039855957031,426.2030029296875,412.6809997558594,416.5159912109375,416.5159912109375,75411504,417.1317138671875,418.25519892592297,49.66321072226554,45.803160306145394,72.22860436646408,1.3657930092667243,0.8901058428053077,0.0174,0.8695999999999999,0.11300000000000002,0.20038
2016-03-30,416.8340148925781,416.8340148925781,412.4960021972656,414.8160095214844,414.8160095214844,66034100,416.9749298095703,417.79664033866453,47.71997740423905,38.30103579283066,54.651371068640316,0.9706631372651486,0.9062173016972759,0.0125625,0.8379375,0.1495,0.289375
2016-03-31,415.2569885253906,418.3689880371094,415.2569885253906,416.72900390625,416.72900390625,60215200,416.6969299316406,417.65428881434264,45.80946441397956,46.74319852718367,43.61579820871993,0.802630303715091,0.885499902100839,0.03290476190476191,0.9078095238095238,0.05928571428571429,0.062414285714285714
2016-04-01,416.760009765625,418.1730041503906,415.83099365234375,417.9599914550781,417.9599914550781,51235700,417.2977861676897,417.6950491664407,61.49305856688259,49.75187736926336,44.93203722975925,0.760032300655439,0.8604063818117591,0.007733333333333333,0.8918666666666667,0.1004,0.24072
2016-04-02,418.4219970703125,422.08099365234375,418.4219970703125,420.87298583984375,420.87298583984375,45681200,418.04271371024,418.1187740562278,63.504519592276424,56.97210231085996,51.155726069102364,0.9503720805112721,0.8783995215516617,0.11244444444444444,0.8277777777777778,0.05966666666666666,-0.05425555555555556
2016-04-03,421.1730041503906,421.5799865722656,419.6969909667969,420.90399169921875,420.90399169921875,38053700,418.5533556256975,418.4901364086266,60.11660145622263,57.14046614909149,54.62148194307162,1.0911416394880007,0.9209479451389295,0.068,0.8484166666666666,0.08358333333333334,0.0319
2016-04-04,421.29901123046875,422.3429870605469,419.60101318359375,421.4440002441406,421.4440002441406,50634300,419.1345694405692,418.88398492002847,61.48483164700359,54.89234317636773,56.33497054543975,1.2320741221616345,0.9831731805434706,0.008333333333333333,0.9293333333333335,0.06233333333333334,0.14200000000000002
2016-04-05,421.0169982910156,424.2569885253906,420.614013671875,424.0299987792969,424.0299987792969,60718000,419.5589272635324,419.5701201012643,58.9395020604364,70.75639659946344,60.92973530830758,1.5347410601415845,1.0934867564630935,0.048749999999999995,0.8477083333333333,0.1035,0.1232125
2016-04-06,424.28399658203125,424.5270080566406,422.72900390625,423.4129943847656,423.4129943847656,59091000,419.94264221191406,420.0825033390645,57.94723573624008,66.97132458799103,64.2066881212741,1.705163626116132,1.2158221303937011,0.007727272727272728,0.888,0.10427272727272725,0.2132909090909091
2016-04-07,423.6199951171875,423.6570129394531,420.51800537109375,422.7449951171875,422.7449951171875,57858600,420.3962838309152,420.4375022428142,59.67577107585644,62.87341968844016,66.86704695863158,1.765965824538796,1.32585086922272,0.0,0.87,0.13,0.33729285714285717
2016-04-08,422.9070129394531,425.3609924316406,419.635009765625,420.3489990234375,420.3489990234375,63454700,420.6228550502232,420.42570181356405,54.60617512860419,48.17495427322985,59.33989951655371,1.6023443163994102,1.381149558658058,0.0438,0.9191,0.037,-0.04838
2016-04-09,420.8110046386719,420.8909912109375,416.5150146484375,419.4110107421875,419.4110107421875,49792700,420.7275695800781,420.2904096707138,52.11838022715768,42.42077614756876,51.15638336974629,1.3810652170291746,1.3811326903322814,0.030100000000000005,0.8939,0.076,0.13499
2016-04-10,419.5920104980469,422.43499755859375,419.2569885253906,421.5639953613281,421.5639953613281,73478600,420.3560682024275,420.46022109612903,40.690844060290175,63.143220827020215,51.2463170826063,1.36370782711748,1.3776477176893214,0.035333333333333335,0.895,0.06974999999999999,0.07100833333333334
2016-04-11,421.87200927734375,422.739013671875,420.5329895019531,422.4830017089844,422.4830017089844,50747500,420.23121207101,420.7299251778431,46.67935143057237,72.86057472876605,59.4748572344517,1.40787895019497,1.383693964190451,0.019125000000000003,0.914,0.066875,0.11034999999999999
2016-04-12,422.8429870605469,427.2770080566406,422.8429870605469,425.19000244140625,425.19000244140625,70728800,420.8507843017578,421.32460214631817,70.3501109758717,85.88048989974068,73.96142848517566,1.6423848292644152,1.4354321372052439,0.005894736842105263,0.9543684210526315,0.03973684210526316,0.07944210526315788
2016-04-13,425.6319885253906,426.6579895019531,422.9159851074219,423.7340087890625,423.7340087890625,69060400,421.487784249442,421.64585636535077,71.16483548319343,70.52418044440833,76.42174835763838,1.6912502285846358,1.4865957554811224,0.0054375,0.9624375000000001,0.032125,0.08471875000000001
2016-04-14,423.93499755859375,425.3710021972656,423.01300048828125,424.2820129394531,424.2820129394531,45281000,422.02728489467074,421.99734390856446,69.16718166991157,73.8337292668165,76.74613320365519,1.753977009523794,1.5400720062896567,0.012461538461538461,0.911923076923077,0.07561538461538461,0.11264615384615385
2016-04-15,424.427001953125,429.9280090332031,424.427001953125,429.7130126953125,429.7130126953125,54801500,422.86678641183033,423.02609974679757,74.58484040278174,98.39710409381208,80.91833793501233,2.216375727142747,1.6753327504602749,0.04188235294117647,0.8245294117647058,0.13364705882352942,0.2235470588235294
2016-04-16,429.57501220703125,432.625,428.9840087890625,430.5719909667969,430.5719909667969,39392800,423.559572492327,424.03221857613084,72.19556754899455,87.25629484818865,86.4957094029391,2.6219185648583903,1.864649913339898,0.06475,0.8895,0.04575,-0.051612500000000006
2016-04-17,430.635986328125,431.3710021972656,426.0790100097656,427.39898681640625,427.39898681640625,52125900,424.02350071498324,424.4811210081676,62.994685579750495,67.5604100838808,84.40460300862719,2.65665500332409,2.0230509313367366,0.021214285714285713,0.9375714285714285,0.041285714285714294,0.038035714285714284
2016-04-18,427.6109924316406,429.27398681640625,427.08599853515625,428.59100341796875,428.59100341796875,55670900,424.5340009416853,425.0291053294744,63.93559681482953,74.95965083767135,76.59211858991362,2.7486845344024573,2.1681776519498808,0.014933333333333333,0.9212,0.06386666666666667,0.12607333333333334
2016-04-19,428.7030029296875,436.0199890136719,428.10400390625,435.5090026855469,435.5090026855469,52810500,425.3539297921317,426.4264249769508,69.14764513041885,97.38022558473196,79.9667621687614,3.341326592525263,2.402807440064957,0.035777777777777776,0.8734444444444445,0.09083333333333334,0.13169444444444445
2016-04-20,435.3240051269531,443.0539855957031,434.406005859375,441.3890075683594,441.3890075683594,72890096,426.637930733817,428.4214359891386,75.50659144800542,93.72629017661555,88.68872219967297,4.236629715979461,2.769571895247858,0.04572727272727273,0.8502727272727273,0.10400000000000001,0.08051818181818184
2016-04-21,441.4159851074219,450.5480041503906,440.9519958496094,449.42498779296875,449.42498779296875,68204704,428.5436444963728,431.22190956298266,81.31016709261148,96.70021242959739,95.93557606364833,5.530844207076427,3.3218263576135723,0.03722222222222222,0.8961111111111111,0.06666666666666667,0.09633333333333333
2016-04-22,449.68798828125,449.80999755859375,444.1499938964844,445.73699951171875,445.73699951171875,58804400,430.35707310267856,433.1572548894808,78.9170689520928,85.86370251606674,92.09673504075992,6.187601860490645,3.8949814581889872,0.05508333333333334,0.8424999999999999,0.10241666666666667,0.15711666666666668
2016-04-23,445.8609924316406,450.2820129394531,444.33099365234375,450.2820129394531,450.2820129394531,50485400,432.5621446881975,435.44055596281044,82.4923890705833,99.14994382373136,93.90461958979851,6.994206769959305,4.514826520543052,0.0275,0.924375,0.048125,0.09032499999999999
2016-04-24,450.55999755859375,460.14599609375,448.9280090332031,458.55499267578125,458.55499267578125,68198400,435.20435878208707,438.52248085787323,84.49046001469398,95.98363377371558,93.66576003783791,8.20640892278334,5.253143000991109,0.02758333333333333,0.9165,0.05595833333333333,0.09304166666666668
2016-04-25,459.1210021972656,466.6199951171875,453.5920104980469,461.4259948730469,461.4259948730469,87091800,437.98600115094865,441.5762827265631,85.03519212627653,88.13532382701807,94.42296714148836,9.291645440899856,6.060843488972859,0.022444444444444447,0.8678888888888889,0.10966666666666666,0.1867777777777778
2016-04-26,461.64801025390625,467.9649963378906,461.6210021972656,466.0889892578125,466.0889892578125,78971904,440.9073573521205,444.8446435973964,85.54396257240458,95.8356309520745,93.31819618426941,10.407991034893826,6.9302729981570526,0.03373913043478261,0.8826086956521739,0.08365217391304347,0.11511304347826087
2016-04-27,466.2619934082031,467.0790100097656,444.1340026855469,444.68701171875,444.68701171875,93564896,442.4040004185268,444.82362601357687,63.52174032920676,48.215904145793544,77.39561964162873,9.45673092980843,7.435564584487329,0.010238095238095237,0.8669047619047618,0.12285714285714286,0.23633333333333334
2016-04-28,445.0379943847656,449.5509948730469,436.6499938964844,449.010986328125,449.010986328125,74064704,444.1703556605748,445.3819407221833,65.21690958441891,56.46558763763858,66.83904091183557,8.948605107713774,7.738172689132619,0.012923076923076923,0.8848846153846155,0.10215384615384616,0.23436923076923077
2016-04-29,449.4079895019531,455.3840026855469,446.0169982910156,455.09698486328125,455.09698486328125,49258500,445.9834965297154,446.67727994099636,65.49505518579565,69.27848045930114,57.98665741424444,8.934015185997168,7.977341188505529,0.005,0.8896315789473683,0.10542105263157896,0.24538947368421052
2016-04-30,455.1780090332031,455.5870056152344,447.6969909667969,448.3179931640625,448.3179931640625,69322600,447.2510681152344,446.8960417040718,60.102480497816025,53.094089703610884,59.61271926685023,8.279997930173352,8.037872536839094,0.080875,0.8160625,0.1030625,0.09664375
2016-05-01,448.4840087890625,452.47900390625,447.927001953125,451.875,451.875,40660100,448.99935477120533,447.5599028101956,63.87310013097654,60.63994421894958,61.00417146062056,7.9569821305551045,8.021694455582297,0.0215,0.8552,0.1233,0.3095
2016-05-02,451.9330139160156,452.44500732421875,441.7760009765625,444.66900634765625,444.66900634765625,92127000,450.1477835518973,447.17444994852366,58.531444524332336,41.55692427832625,51.76365273362893,7.038392114364683,7.825033987338775,0.03132,0.8849733333333334,0.08372,0.11593066666666668
2016-05-03,444.72698974609375,451.09698486328125,442.61700439453125,450.3039855957031,450.3039855957031,59366400,451.2045680454799,447.5917213681476,57.95900864783436,47.37323593361955,49.856701476965156,6.688003499081162,7.597627889687253,0.036,0.8694285714285714,0.09457142857142857,0.19412857142857143
2016-05-04,450.1830139160156,450.37799072265625,445.6300048828125,446.72198486328125,446.72198486328125,50407300,451.5854949951172,447.47575650083206,52.941622055827715,32.16346856636099,40.36454292610229,6.051522291938397,7.288406770137482,0.02638461538461539,0.8936153846153846,0.08,0.1167576923076923
2016-05-05,446.71099853515625,448.5060119628906,445.88299560546875,447.97601318359375,447.97601318359375,50440800,451.48199680873324,447.54245739186695,49.136126016434716,36.168029391987375,38.56824463065599,5.583927909706915,6.947510998051369,0.042833333333333334,0.9366111111111112,0.020555555555555556,-0.05582222222222222
2016-05-06,447.9419860839844,461.375,447.0679931640625,459.6029968261719,459.6029968261719,72796800,452.47242518833707,449.15052931644095,57.55196326345949,73.29714558584195,47.20954784806346,6.081453195290067,6.774299437499109,0.011083333333333334,0.8418333333333333,0.14708333333333334,0.3107333333333333
2016-05-07,459.6390075683594,460.67498779296875,457.3240051269531,458.5360107421875,458.5360107421875,38364500,453.06199645996094,450.40192683987385,54.67246756773659,69.88987750090145,59.78501749291028,6.316832199286182,6.682805989856524,0.05063636363636363,0.889,0.060454545454545455,0.020972727272727264
2016-05-08,458.4289855957031,459.4169921875,455.9830017089844,458.5480041503906,458.5480041503906,40315000,453.0614972795759,451.4880704812761,49.99563571275291,69.92817674173838,71.03839994282728,6.430215996241998,6.6322879911336186,0.01963157894736842,0.9495789473684212,0.030789473684210523,0.03250526315789473
2016-05-09,458.20599365234375,462.4809875488281,456.531005859375,460.4830017089844,460.4830017089844,55493100,452.994140625,452.6873946449706,49.40414116108012,76.10731583717462,71.97512335993817,6.600129420226381,6.625856276952171,0.010777777777777778,0.9133888888888888,0.07583333333333334,0.15036666666666665
2016-05-10,460.51800537109375,461.9289855957031,448.9540100097656,450.8949890136719,450.8949890136719,58956100,451.90885489327565,452.44840722746414,40.961754419214614,46.813853803738446,64.28311546088385,5.893181609531268,6.479321343467991,0.025812500000000002,0.919,0.055125,0.05786875000000001
2016-05-11,450.864013671875,454.57598876953125,450.864013671875,452.7279968261719,452.7279968261719,50605200,452.4832109723772,452.4856858406252,56.23477610252134,62.24306794418912,61.721412528367416,5.418369200331085,6.26713091484061,0.0,0.8037692307692308,0.19623076923076924,0.3917153846153846
2016-05-12,452.4469909667969,454.9490051269531,449.25,454.7659912109375,454.7659912109375,59849300,452.89428274972096,452.78972655666684,54.62628597895332,62.73846249084325,57.26512807959029,5.147192429510767,6.043143217774642,0.04058823529411765,0.8218823529411764,0.1375294117647059,0.29087647058823535
2016-05-13,454.8500061035156,457.05499267578125,453.4530029296875,455.6700134277344,455.6700134277344,60845000,452.9352133614676,453.1737648061425,50.502506780108256,67.10466777014449,64.02873273505897,4.9481902653417364,5.824152627288061,0.023111111111111114,0.8799444444444444,0.09694444444444444,0.20871666666666666
2016-05-14,455.822998046875,456.83599853515625,454.7860107421875,455.6709899902344,455.6709899902344,37209000,453.4604274204799,453.50672816402147,57.318019160130014,67.10938432717577,65.65083819605452,4.735965158624197,5.6065151335552885,0.09195833333333332,0.8110833333333334,0.09691666666666666,0.011850000000000005
2016-05-15,455.7590026855469,458.6919860839844,455.4590148925781,457.5679931640625,457.5679931640625,28514000,453.86706978934154,454.04823016402696,55.85952321721584,76.27144375284651,70.16183195005561,4.66704870245718,5.418621847335667,0.015933333333333334,0.8598,0.12426666666666666,0.23571333333333333
2016-05-16,457.58599853515625,458.20001220703125,452.94500732421875,454.1629943847656,454.1629943847656,59171500,454.5452117919922,454.06353206012545,60.60117836684761,58.12525061337864,67.16869289780033,4.288244753522463,5.192546428573026,0.011857142857142858,0.8813809523809524,0.10676190476190477,0.2175857142857143
2016-05-17,454.0090026855469,455.0719909667969,453.6050109863281,453.7829895019531,453.7829895019531,64100300,454.79371207101,454.02612638570247,54.401238523963585,48.38284378265507,60.92651271629342,3.9122783669416776,4.936492816246757,0.023083333333333334,0.9055833333333333,0.07133333333333333,0.11195
2016-05-18,453.6910095214844,455.99798583984375,453.29901123046875,454.6189880371094,454.6189880371094,86850096,455.35778372628346,454.10517460589006,60.736331734307846,52.63282728086739,53.04697389230038,3.639822780636564,4.677158809124719,0.01987878787878788,0.8909393939393939,0.08918181818181818,0.15907878787878788
2016-05-19,454.52398681640625,454.63299560546875,438.7149963378906,438.7149963378906,438.7149963378906,96027400,454.69628252301897,452.0531508368235,40.99595349756314,0.0,33.671890354507504,2.116186470281548,4.164964341356085,0.026277777777777775,0.8518888888888889,0.12183333333333334,0.23750000000000002
2016-05-20,437.7929992675781,444.0539855957031,437.3890075683594,442.6759948730469,442.6759948730469,81987904,453.48721095493863,450.8028633749866,30.659711567965644,21.07042692048542,24.567751400450955,1.21431532428619,3.5748345379421065,0.029708333333333337,0.90125,0.06904166666666667,0.0897875
2016-05-21,442.96600341796875,443.77801513671875,441.70599365234375,443.18798828125,443.18798828125,42762300,452.3909236363002,449.78754669582173,32.23854937299315,23.110893271094874,14.727106730526785,0.5347255493113039,2.966812740215946,0.021052631578947368,0.9049473684210526,0.074,0.13839473684210526
2016-05-22,443.2179870605469,443.427001953125,439.0350036621094,439.322998046875,439.322998046875,39657600,451.0177089146205,448.39227354262886,29.573503481452022,7.707604103068058,17.296308098216137,-0.3121286298278392,2.311024466207189,0.006071428571428572,0.8755,0.11842857142857142,0.25715000000000005
2016-05-23,439.3479919433594,444.3450012207031,438.822998046875,444.1549987792969,444.1549987792969,50582500,449.85142299107144,447.8273035741846,33.65761369564767,27.57130101501506,19.463266129726016,-0.5866026020106005,1.7314990525636311,0.0,0.8806842105263158,0.11931578947368421,0.29889473684210527
2016-05-24,444.2909851074219,447.1000061035156,443.92999267578125,445.9809875488281,445.9809875488281,65783100,449.5004228864397,447.58112810413706,44.17689127535419,40.33229425719427,25.20373312509248,-0.6492984606867367,1.2553395499135576,0.04153333333333333,0.923,0.0354,-0.01024
2016-05-25,446.06201171875,450.2980041503906,446.06201171875,449.5989990234375,449.5989990234375,65231000,449.2769230433873,447.8501775600438,46.44262068707094,57.315888696608866,41.739827989606084,-0.40240343505746523,0.923790952919353,0.0542,0.86444,0.08135999999999999,0.074564
2016-05-26,449.6719970703125,453.6440124511719,447.89599609375,453.3840026855469,453.3840026855469,65203800,449.17820957728793,448.5880209101109,48.48883671294204,75.08337439976162,57.57718578452161,0.09755624678672348,0.7585440116928271,0.017499999999999998,0.94155,0.04085,0.05462
2016-05-27,453.52099609375,478.14898681640625,453.52099609375,473.4639892578125,473.4639892578125,164780992,450.449207850865,451.9048166898044,63.70835286666193,88.5058882633797,73.63505045325009,2.0899730887908845,1.0248298271124385,0.028904761904761905,0.8554285714285713,0.11566666666666665,0.21271904761904764
2016-05-28,473.02899169921875,533.4730224609375,472.6990051269531,530.0399780273438,530.0399780273438,181199008,455.7612784249442,462.3228382014764,80.61032664524086,96.42703894354135,86.67210053556092,8.140350367260567,2.447933935142064,0.036125000000000004,0.8931875,0.07078125,0.07609062500000001
2016-05-29,527.4769897460938,553.9600219726562,512.1790161132812,526.2329711914062,526.2329711914062,148736992,460.6659197126116,470.84418926680036,77.8250539679022,76.21445526322196,87.04912749004768,12.48421406727158,4.455189961567967,0.05129166666666667,0.9085,0.04025,-0.05165416666666667
2016-05-30,528.4710083007812,544.3489990234375,522.9630126953125,533.864013671875,533.864013671875,87958704,466.35884966169084,479.2468325208103,81.22762381974654,82.76071594343053,85.13407005006464,16.353999966665015,6.834951962587377,0.03140909090909091,0.907590909090909,0.061000000000000006,0.06708181818181819
2016-05-31,534.1909790039062,546.6179809570312,520.6619873046875,531.385986328125,531.385986328125,138450000,471.9019208635603,486.19871969511894,79.91380046588874,80.63494964002032,79.8700402822243,19.00183574114226,9.268328718298354,0.005315789473684211,0.901157894736842,0.09352631578947368,0.2132736842105263
2016-06-01,531.1069946289062,543.0800170898438,525.635986328125,536.9199829101562,536.9199829101562,86061800,477.7805633544922,492.9615547904573,80.61587329698261,85.38226749627403,82.92597769324165,21.301264229215064,11.674915820481697,0.021526315789473685,0.901157894736842,0.0773157894736842,0.1299421052631579
2016-06-02,536.5150146484375,540.3519897460938,533.0780029296875,537.9719848632812,537.9719848632812,60378200,484.87034824916293,498.96294546683384,91.51030785076239,86.28472335848039,84.10064683159159,22.943981699273934,13.928728996240146,0.020555555555555556,0.8648333333333333,0.11461111111111112,0.19456666666666667
2016-06-03,537.6820068359375,574.6380004882812,536.9199829101562,569.1939697265625,569.1939697265625,122020000,493.9073464529855,508.3270820347977,93.08666323143557,95.99158365139563,89.21952483538337,26.46018384639916,16.435019966271952,0.0293125,0.8426875,0.128,0.2063375
2016-06-04,569.7050170898438,590.1320190429688,564.2379760742188,572.7269897460938,572.7269897460938,94925296,503.1601322719029,516.9137363963039,93.22604862069204,88.49703131888988,90.25777944292197,29.195338876657672,18.987083748349097,0.043307692307692304,0.8763076923076922,0.08038461538461537,0.1318923076923077
2016-06-05,573.3079833984375,582.8079833984375,569.177978515625,574.9769897460938,574.9769897460938,68874096,512.8497031075614,524.6555035096092,95.759774643062,89.98405435637163,91.49088977555239,31.185043371855613,21.4266756730504,0.00475,0.917375,0.077875,0.1674125
2016-06-06,574.6019897460938,586.469970703125,574.6019897460938,585.5369873046875,585.5369873046875,72138896,522.9484165736607,532.7730346822863,95.91753802653517,96.85706699663602,91.77938422396586,33.23093651810234,23.78752784206079,0.03726666666666666,0.8648,0.09796666666666667,0.1490166666666667
2016-06-07,585.4450073242188,590.2589721679688,567.5139770507812,576.5969848632812,576.5969848632812,107770000,532.2781306675503,538.6162280397523,90.54733466305078,90.52546790020669,92.45552975107147,33.741981534586785,25.77841858056599,0.035958333333333335,0.8526666666666666,0.11133333333333334,0.2167083333333333
2016-06-08,577.1669921875,582.8389892578125,573.1300048828125,581.64501953125,581.64501953125,80265800,541.7099892752511,544.3534002386186,90.63052146686218,93.94930277923665,93.7772792253598,34.16054114740166,27.45484309393313,0.03578947368421053,0.9338421052631578,0.030368421052631576,-0.013973684210526317
2016-06-09,582.2030029296875,582.2030029296875,570.9509887695312,574.6300048828125,574.6300048828125,71301000,550.3704180036273,548.3902808578445,86.58023652645707,88.57013411060498,91.01496826334945,33.53957624363602,28.671789723873708,0.020875,0.852375,0.12675,0.2268875
2016-06-10,575.8369750976562,579.1270141601562,573.3250122070312,577.469970703125,577.469970703125,66991900,557.7994166782925,552.2675728372152,85.02213091438821,89.12129546584359,90.54691078522842,32.89739786602536,29.516911352304042,0.020214285714285712,0.9245714285714285,0.055285714285714285,0.059878571428571434
2016-06-11,578.6740112304688,607.1160278320312,578.6740112304688,606.7269897460938,606.7269897460938,82357000,563.2770603724888,559.5288284250657,81.64514240868183,99.59021452340419,92.42721469995094,34.353260794504195,30.484181240744075,0.008407407407407407,0.8165925925925926,0.175,0.355462962962963
2016-06-12,609.6840209960938,684.843994140625,607.0390014648438,672.7839965820312,672.7839965820312,277084992,573.7449907575335,574.6295175126612,89.95020475151293,92.654494977245,93.78866832216427,40.37190881034451,32.46172675466416,0.03303225806451613,0.8904516129032258,0.07651612903225806,0.12308709677419355
2016-06-13,671.6539916992188,716.0040283203125,664.4869995117188,704.3759765625,704.3759765625,243295008,585.9244166782925,591.929045385973,91.1113812299091,94.04733784015168,95.43068244693364,47.14745299429842,35.39887200259102,0.03031578947368421,0.8793684210526315,0.09031578947368421,0.11674736842105263
2016-06-14,704.5040283203125,704.5040283203125,662.8040161132812,685.5590209960938,685.5590209960938,186694000,596.9367762974331,604.4130421339892,84.4571598189437,84.00729082170831,90.23637454636834,50.41756719016951,38.40261104010672,0.043,0.9065625,0.050374999999999996,0.0037124999999999936
2016-06-15,685.6849975585938,696.302978515625,672.5609741210938,694.468994140625,694.468994140625,99223800,608.1902770996094,616.4205024015406,84.68822054827987,88.22746291365539,88.76069719183847,53.115830390029146,41.34525491009121,0.0407741935483871,0.8609032258064516,0.09835483870967741,0.16093225806451614
