date,neg,neu,pos,compound
2017-11-16,0.02590634441087613,0.8851752265861027,0.0889274924471299,0.22395302114803625
2017-11-17,0.030522979397781296,0.8768637083993661,0.09261172741679874,0.2162118858954041
2017-11-18,0.02368235294117647,0.8824752941176471,0.09381411764705883,0.24874564705882352
2017-11-19,0.027739784946236558,0.8655634408602151,0.10667956989247313,0.2527236559139785
2017-11-20,0.027867219917012447,0.8784315352697095,0.09368879668049791,0.23207219917012448
2017-11-21,0.029774238227146813,0.8766786703601108,0.09355401662049863,0.22926662049861493
2017-11-22,0.03071147540983607,0.8854180327868852,0.08387868852459016,0.19581688524590166
2017-11-23,0.03572019867549669,0.8625496688741722,0.1017384105960265,0.2184359271523179
2017-11-24,0.02646067415730337,0.8657097378277153,0.10783895131086142,0.28681779026217225
2017-11-25,0.026311653116531164,0.8565216802168021,0.11716666666666666,0.31021260162601627
2017-11-26,0.02724643320363165,0.8814695201037615,0.091284046692607,0.21550920881971466
2017-11-27,0.03329050279329609,0.8746871508379889,0.09203016759776537,0.2060414525139665
2017-11-28,0.02443276836158192,0.8715559322033898,0.10402259887005649,0.25651785310734465
2017-11-29,0.025043348281016443,0.8932047832585949,0.08175485799701046,0.1884645739910314
2017-11-30,0.017828828828828826,0.8930288288288288,0.08913693693693694,0.2486163963963964
2017-12-01,0.020916666666666667,0.8727256097560976,0.10638414634146341,0.2891424796747968
2017-12-02,0.02885171102661597,0.8735285171102661,0.0976083650190114,0.25204201520912545
2017-12-03,0.03546437054631829,0.8632446555819477,0.10129572446555819,0.2253773159144893
2017-12-04,0.03109680542110358,0.874325266214908,0.09457889641819942,0.20046534365924493
2017-12-05,0.03731779661016949,0.8758463983050847,0.08684110169491525,0.18172266949152543
2017-12-06,0.03335548523206751,0.8766413502109706,0.09000316455696201,0.1957178270042194
2017-12-07,0.03987776141384389,0.8597349042709868,0.10038880706921945,0.2216017673048601
2017-12-08,0.025260869565217392,0.8756250000000001,0.09911050724637682,0.2663150362318841
2017-12-09,0.034229445506692165,0.8759674952198853,0.08980497131931167,0.21241453154875717
2017-12-10,0.03684283727399165,0.8767093184979138,0.08645340751043115,0.1678684283727399
2017-12-11,0.033995221027479094,0.8658649940262844,0.10014336917562724,0.23289008363201913
2017-12-12,0.038961081794195246,0.866377968337731,0.09466292875989445,0.2030339709762533
2017-12-13,0.03916389351081531,0.8653028286189685,0.09553577371048254,0.21031713810316138
2017-12-14,0.03371267605633803,0.8755023474178404,0.09077746478873239,0.2063943661971831
2017-12-15,0.036933668341708546,0.8664773869346734,0.09660603015075378,0.19922351758793969
2017-12-16,0.05154834254143646,0.8560207182320442,0.09241850828729282,0.14665483425414363
2017-12-17,0.03208753709198813,0.8701721068249257,0.09774925816023738,0.23081038575667656
2017-12-18,0.03295030425963488,0.878025354969574,0.08901014198782961,0.20043833671399597
2017-12-19,0.03958880308880309,0.8576592664092664,0.10276061776061775,0.22288494208494208
2017-12-20,0.031125356125356128,0.8791609686609687,0.08970797720797721,0.18503561253561254
2017-12-21,0.034621500559910416,0.8621892497200447,0.10318029115341545,0.23455207166853304
2017-12-22,0.04862745098039216,0.8408936651583712,0.11049547511312217,0.19497458521870284
2017-12-23,0.03566121112929624,0.8543813420621932,0.10995253682487724,0.24617954173486087
2017-12-24,0.032362606232294616,0.8493342776203966,0.11830169971671388,0.27109362606232296
2017-12-25,0.03225730994152047,0.8526023391812865,0.11514327485380116,0.25297456140350877
2017-12-26,0.03369380315917375,0.8589246658566221,0.10737181044957474,0.2576035236938032
2017-12-27,0.035773933102652825,0.8720461361014994,0.09217877739331026,0.1951327566320646
2017-12-28,0.0336613832853026,0.8748443804034582,0.09147838616714697,0.20738256484149856
2017-12-29,0.03713623188405797,0.8640782608695653,0.09879033816425122,0.21274483091787438
2017-12-30,0.04013478260869566,0.8376637681159421,0.12219420289855071,0.2824717391304348
2017-12-31,0.027967359050445107,0.8262848664688428,0.1457507418397626,0.41064302670623143
2018-01-01,0.03155488721804511,0.8597127819548871,0.10873684210526316,0.28971834586466166
2018-01-02,0.03338055842812823,0.8679544984488108,0.09866390899689763,0.2428603929679421
2018-01-03,0.024946835443037975,0.8726616033755275,0.10238818565400844,0.2714521518987342
2018-01-04,0.040553556126820905,0.8649408740359897,0.09451499571550986,0.1996317909168809
2018-01-05,0.03589266547406082,0.8684347048300537,0.09568157423971377,0.21875447227191414
2018-01-06,0.03442569832402235,0.8649731843575419,0.1005832402234637,0.22593731843575418
2018-01-07,0.034114345114345114,0.8539407484407484,0.11194178794178794,0.27002359667359666
2018-01-08,0.035015979814970566,0.8540437342304458,0.11093019343986545,0.26125037846930194
2018-01-09,0.04147084548104956,0.8581953352769679,0.10034183673469388,0.22858024781341107
2018-01-10,0.0436857551896922,0.870025053686471,0.08627845382963494,0.17806628489620616
2018-01-11,0.04143426883308715,0.8597577548005909,0.09880354505169867,0.2177731905465288
2018-01-12,0.03175716845878136,0.8599041218637993,0.1083431899641577,0.25492544802867384
2018-01-13,0.034594594594594595,0.8611695331695332,0.10424692874692874,0.27532199017199016
2018-01-14,0.036559859154929576,0.8526643192488264,0.11078638497652582,0.2716462441314554
2018-01-15,0.041455159112825456,0.8639450337512055,0.09461137897782063,0.2010297974927676
2018-01-16,0.05169128409846972,0.8450106453759147,0.10329008649367931,0.18999846972721224
2018-01-17,0.048209024552090245,0.8586124751161248,0.09318845388188454,0.16651333775713337
2018-01-18,0.03751142005958292,0.8675849056603774,0.09489374379344588,0.20661559086395234
2018-01-19,0.030149635036496352,0.8661618004866181,0.10367883211678833,0.2631993917274939
2018-01-20,0.038733163913595936,0.860012706480305,0.10122617534942821,0.21053367217280813
2018-01-21,0.04074854481955763,0.8635797438882422,0.09569965075669383,0.21089953434225844
2018-01-22,0.036043650793650794,0.858170634920635,0.10578075396825397,0.2514013888888889
2018-01-23,0.0361875,0.8625587686567164,0.10125466417910448,0.2315712686567164
2018-01-24,0.032026919242273175,0.8682791625124626,0.09969292123629113,0.2343235294117647
2018-01-25,0.034766294227188084,0.8634171322160149,0.10182495344506517,0.23875400372439481
2018-01-26,0.05127374872318693,0.8514034729315628,0.09730745658835546,0.18866956077630237
2018-01-27,0.03660230179028133,0.8710396419437341,0.09235421994884911,0.21586419437340154
2018-01-28,0.03978645833333334,0.8613802083333333,0.09882031250000001,0.22388085937500002
2018-01-29,0.0330029296875,0.8719404296875,0.0950556640625,0.249071875
2018-01-30,0.036882247992863514,0.8691543264942017,0.09395272078501338,0.21664942016057093
2018-01-31,0.03798149779735683,0.8731709251101322,0.08885198237885462,0.1957733039647577
2018-02-01,0.04437158984007526,0.8646246472248353,0.09100658513640639,0.17625888993414865
2018-02-02,0.04500111111111111,0.8524766666666667,0.10251777777777778,0.20338444444444442
2018-02-03,0.04139714285714286,0.8540314285714286,0.10457142857142858,0.25479628571428575
2018-02-04,0.034662576687116566,0.8635168711656442,0.10180674846625767,0.24088220858895706
2018-02-05,0.04788932806324111,0.8503122529644269,0.10179762845849802,0.19552671936758892
2018-02-06,0.037640655105973024,0.8520491329479769,0.11029383429672447,0.2611960500963391
2018-02-07,0.030998136067101587,0.863744641192917,0.10525535880708295,0.24807185461323394
2018-02-08,0.030365276211950395,0.8641341600901916,0.10549718151071025,0.2568042841037204
2018-02-09,0.0353920704845815,0.8582665198237885,0.10632488986784142,0.2612453744493392
2018-02-10,0.034686695278969955,0.874241773962804,0.09106437768240343,0.2130859799713877
2018-02-11,0.02592063492063492,0.8783809523809524,0.09568831168831168,0.2498974025974026
2018-02-12,0.027994577006507593,0.8817960954446854,0.09020281995661605,0.2440709327548807
2018-02-13,0.02952281746031746,0.8746656746031746,0.09583134920634921,0.24433779761904761
2018-02-14,0.03446968238691049,0.8580221366698749,0.107502406159769,0.25542964388835415
2018-02-15,0.028529350104821802,0.8590272536687632,0.11244444444444444,0.31004895178197067
2018-02-16,0.034807286673058484,0.8694659635666346,0.09572962607861937,0.2184366251198466
2018-02-17,0.03577961019490255,0.868247376311844,0.09596101949025487,0.20379505247376312
2018-02-18,0.037134782608695655,0.8490188405797101,0.11382463768115943,0.2696930434782609
2018-02-19,0.03044060475161987,0.8734676025917927,0.09609179265658746,0.2411645788336933
2018-02-20,0.033510018214936245,0.8687896174863389,0.09770218579234972,0.23413387978142078
2018-02-21,0.027966923925027563,0.870702315325248,0.10132083792723263,0.2660109151047409
2018-02-22,0.030970715835140997,0.873092190889371,0.09594360086767895,0.2397367678958785
2018-02-23,0.03377725674091442,0.8607901524032826,0.10542203985932004,0.27069437280187575
2018-02-24,0.03347819548872181,0.8577909774436091,0.10870676691729324,0.2791323308270677
2018-02-25,0.03410024752475248,0.8658799504950495,0.10002227722772276,0.26927153465346537
2018-02-26,0.02900702370500439,0.8741202809482003,0.0968612818261633,0.26753415276558384
2018-02-27,0.02745181347150259,0.8768041450777202,0.09574715025906735,0.2507104663212435
2018-02-28,0.027871820956256357,0.8661220752797558,0.10600915564598168,0.2940262461851475
2018-03-01,0.02295700110253583,0.8789735391400221,0.09805071664829107,0.2815708930540243
2018-03-02,0.025221052631578946,0.8804855263157895,0.09427105263157895,0.2612805263157895
2018-03-03,0.029258278145695364,0.8621407284768211,0.10861423841059602,0.27404470198675496
2018-03-04,0.03691547277936963,0.8669484240687679,0.09612464183381089,0.2008856733524355
2018-03-05,0.030714139344262294,0.8646659836065573,0.10462397540983606,0.2779441598360656
2018-03-06,0.04098529411764706,0.8609774509803921,0.09803137254901961,0.23246029411764704
2018-03-07,0.03884462982273201,0.8587059436913452,0.10246611053180396,0.2455650677789364
2018-03-08,0.03512768361581921,0.8543175141242938,0.11054915254237288,0.2794832768361582
2018-03-09,0.03265993265993266,0.8582940516273849,0.10905611672278338,0.2810799102132436
2018-03-10,0.03923493044822257,0.8578516228748068,0.10291808346213291,0.2550565687789799
2018-03-11,0.032250379362670716,0.8590485584218513,0.10867374810318664,0.27653004552352045
2018-03-12,0.0360765456329735,0.8634955839057901,0.100450441609421,0.2525950932286556
2018-03-13,0.027419939577039275,0.8681742195367573,0.10439274924471299,0.28333434038267874
2018-03-14,0.043572231139646866,0.853669341894061,0.10274478330658107,0.2292979133226324
2018-03-15,0.02830890538033395,0.849613172541744,0.12208627087198516,0.3432183673469388
2018-03-16,0.026622863247863247,0.8648301282051282,0.10855662393162392,0.282896688034188
2018-03-17,0.03516091954022989,0.8364669540229885,0.12835344827586206,0.31022744252873563
2018-03-18,0.03669597069597069,0.8579377289377289,0.10537973137973138,0.27074163614163615
2018-03-19,0.0297372654155496,0.8755817694369973,0.09468185880250224,0.23650625558534408
2018-03-20,0.024625,0.8723087606837607,0.10306944444444445,0.27587350427350427
2018-03-21,0.02908912037037037,0.8637962962962964,0.10712268518518518,0.28143703703703704
2018-03-22,0.026044600938967138,0.86806220657277,0.10588145539906103,0.2897226525821596
2018-03-23,0.024813953488372092,0.8741848837209302,0.1009860465116279,0.29164732558139533
2018-03-24,0.020595348837209305,0.8777767441860466,0.101631007751938,0.31194248062015506
2018-03-25,0.027005763688760807,0.8673472622478385,0.10564985590778098,0.2985834293948127
2018-03-26,0.03512394705174488,0.8650240673886884,0.09984596871239469,0.2640269554753309
2018-03-27,0.027457988165680475,0.8820295857988166,0.09049940828402366,0.24809621301775148
2018-03-28,0.03037727759914255,0.8609260450160772,0.10871061093247589,0.2893536977491961
2018-03-29,0.03464705882352941,0.8696359600443951,0.09571476137624861,0.24611720310765817
2018-03-30,0.03734340659340659,0.8574532967032967,0.10520741758241757,0.2611989010989011
2018-03-31,0.03167421602787457,0.8700052264808362,0.09829616724738675,0.2468719512195122
2018-04-01,0.026144680851063827,0.8565078014184396,0.11736028368794327,0.3247059574468085
2018-04-02,0.029600719424460433,0.8796414868105515,0.09074340527577938,0.2496485611510791
2018-04-03,0.04204486422668241,0.8613530106257379,0.0965974025974026,0.21444722550177095
2018-04-04,0.035852744310575634,0.8653480589022757,0.09878580990629185,0.2644070950468541
2018-04-05,0.0329652076318743,0.8605286195286195,0.10650729517396183,0.27649685746352415
2018-04-06,0.032153214774281805,0.8724705882352941,0.09538166894664843,0.25551532147742817
2018-04-07,0.03360267111853089,0.8586060100166945,0.10779131886477464,0.3009993322203673
2018-04-08,0.039558421851289834,0.8466403641881639,0.11378603945371775,0.28255250379362673
2018-04-09,0.03998494353826851,0.8592346298619825,0.10075784190715183,0.2600505646173149
2018-04-10,0.031784860557768926,0.8700703851261621,0.09812881806108899,0.2574563081009296
2018-04-11,0.023308578745198465,0.8803854033290653,0.09630089628681178,0.28150192061459667
2018-04-12,0.03244816053511706,0.8671917502787068,0.10036008918617614,0.2582069119286511
2018-04-13,0.027973484848484848,0.860040404040404,0.11199116161616161,0.3147960858585859
2018-04-14,0.032890977443609026,0.864360902255639,0.10278383458646616,0.24966315789473684
2018-04-15,0.026408333333333336,0.8783333333333333,0.09526333333333334,0.27870183333333337
2018-04-16,0.025111833550065018,0.8662769830949285,0.10860338101430429,0.31784616384915476
2018-04-17,0.025496023856858847,0.8690268389662028,0.10546520874751492,0.27981759443339965
2018-04-18,0.03440258064516129,0.8571522580645161,0.1084516129032258,0.2774029677419355
2018-04-19,0.022170163170163168,0.8636608391608391,0.11417016317016317,0.34325384615384613
2018-04-20,0.031175412293853073,0.8568215892053973,0.11197451274362819,0.31916236881559223
2018-04-21,0.03202439024390244,0.8622752613240419,0.10568466898954704,0.2963869337979094
2018-04-22,0.02386201991465149,0.8671351351351352,0.10899573257467994,0.3271284495021337
2018-04-23,0.029149105367793242,0.8710874751491053,0.09976441351888668,0.2747581510934394
2018-04-24,0.03383652875882947,0.8625085771947527,0.10366397578203834,0.2685724520686176
2018-04-25,0.03502122905027933,0.8632178770949721,0.10177094972067038,0.2540031284916201
2018-04-26,0.028479647964796483,0.8733861386138614,0.09816611661166116,0.25585742574257425
2018-04-27,0.027153446033810143,0.8695253576072821,0.10331599479843953,0.30852041612483744
2018-04-28,0.02307482014388489,0.8718489208633095,0.10509208633093525,0.2953726618705036
2018-04-29,0.0244953560371517,0.8684504643962848,0.10707120743034057,0.30953513931888543
2018-04-30,0.021205445544554457,0.8732549504950495,0.10552722772277229,0.30956138613861384
2018-05-01,0.0250097192224622,0.8610745140388769,0.11391252699784017,0.3222724622030238
2018-05-02,0.026428571428571426,0.8683527950310559,0.10520621118012423,0.3174847204968944
2018-05-03,0.02566317016317016,0.8660710955710956,0.10827156177156178,0.312988344988345
2018-05-04,0.023525832376578643,0.8703880597014925,0.10608725602755453,0.3105942594718714
2018-05-05,0.02993223140495868,0.8574495867768595,0.11262479338842976,0.30894314049586774
2018-05-06,0.022029595015576324,0.8739641744548288,0.10400155763239877,0.3082359813084112
2018-05-07,0.03484522502744237,0.8607376509330406,0.10443139407244786,0.2763615806805708
2018-05-08,0.029724511930585684,0.8646540130151844,0.10561605206073753,0.28766952277657265
2018-05-09,0.02198762886597938,0.8729649484536082,0.10504948453608247,0.3002554639175258
2018-05-10,0.019829360100376413,0.8763914680050189,0.10376035131744041,0.3112224592220828
2018-05-11,0.024,0.8712859025032939,0.10471277997364954,0.2915523056653491
2018-05-12,0.03303025477707006,0.8701273885350319,0.09682643312101911,0.2568890127388535
2018-05-13,0.028045234248788367,0.8709773828756058,0.10098869143780291,0.276337802907916
2018-05-14,0.024882125603864734,0.8776521739130435,0.09746183574879227,0.27400270531400966
2018-05-15,0.02389153754469607,0.8741334922526818,0.10195709177592371,0.3002675804529201
2018-05-16,0.02853372093023256,0.8608732558139535,0.11059651162790697,0.30012058139534886
2018-05-17,0.03221354764638347,0.8568794489092997,0.11090470723306545,0.2848913892078071
2018-05-18,0.031858024691358025,0.8565012345679012,0.11163703703703703,0.311660987654321
2018-05-19,0.03218929254302103,0.860244741873805,0.10755831739961759,0.2861703632887189
2018-05-20,0.02476958525345622,0.8695806451612903,0.10562519201228879,0.3140503840245776
2018-05-21,0.028406593406593406,0.8588461538461538,0.11275213675213674,0.32335995115995114
2018-05-22,0.02942857142857143,0.8581440576230491,0.11242136854741898,0.3075206482593037
2018-05-23,0.0307639046538025,0.8656821793416571,0.10356980703745744,0.283116799091941
2018-05-24,0.03290469973890339,0.865882506527415,0.10119190600522193,0.2534943864229765
2018-05-25,0.034831818181818186,0.8669393939393939,0.09823484848484848,0.24182303030303032
2018-05-26,0.02512079207920792,0.8861603960396041,0.08871683168316831,0.25039643564356434
2018-05-27,0.027956600361663652,0.8683291139240505,0.10373960216998192,0.2698099457504521
2018-05-28,0.02857122507122507,0.8677649572649573,0.10366666666666667,0.27961182336182333
2018-05-29,0.03418904823989569,0.8564941329856585,0.1093063885267275,0.28679817470664926
2018-05-30,0.023072890025575447,0.87480179028133,0.10211125319693094,0.29379015345268544
2018-05-31,0.025346354166666668,0.8616445312500001,0.11301171875,0.3216705729166667
2018-06-01,0.028398884239888428,0.8717587168758717,0.0998145048814505,0.27114783821478383
2018-06-02,0.028101549053356285,0.8590585197934596,0.11284509466437177,0.3111581755593804
2018-06-03,0.031194940476190477,0.8624657738095238,0.10634821428571428,0.28202589285714286
2018-06-04,0.03474502487562189,0.8620037313432837,0.10326492537313434,0.24390261194029852
2018-06-05,0.02724878048780488,0.8737280487804878,0.09900365853658537,0.2456690243902439
2018-06-06,0.03113412017167382,0.8725461373390557,0.09631974248927039,0.2503804721030043
2018-06-07,0.028554202192448235,0.8678026796589525,0.10365529841656516,0.27936041412911083
2018-06-08,0.026631515151515153,0.8688909090909092,0.10447757575757576,0.30115224242424243
2018-06-09,0.027248803827751196,0.8674066985645934,0.10535406698564594,0.298996331738437
2018-06-10,0.040484652665589656,0.863124394184168,0.09640226171243942,0.2109751211631664
2018-06-11,0.03861405197305101,0.8558142444658325,0.10557362848893166,0.24639066410009625
2018-06-12,0.034910000000000004,0.86144125,0.103645,0.272914375
2018-06-13,0.03707608695652174,0.8651727053140097,0.09776086956521739,0.22827185990338164
2018-06-14,0.0411913357400722,0.8533116726835138,0.10548736462093862,0.2391690734055355
2018-06-15,0.03219237435008666,0.8453344887348353,0.12248353552859619,0.34670277296360485
2018-06-16,0.030708561020036433,0.8626666666666667,0.10662659380692167,0.2956752276867031
2018-06-17,0.031213861386138613,0.851940594059406,0.11681980198019802,0.3061687128712871
2018-06-18,0.02865064935064935,0.8686545454545455,0.10269350649350649,0.29367727272727273
2018-06-19,0.027659171597633137,0.8641029585798817,0.10824142011834319,0.31081976331360944
2018-06-20,0.0327725321888412,0.862093347639485,0.1051480686695279,0.27638465665236056
2018-06-21,0.028214554579673774,0.8590062735257216,0.11279171894604767,0.3202125470514429
2018-06-22,0.03449862637362637,0.859271978021978,0.10624038461538463,0.27132032967032965
2018-06-23,0.032322283609576424,0.8627974217311234,0.10490055248618785,0.26462965009208106
2018-06-24,0.03647711267605634,0.8504436619718311,0.11307922535211268,0.2910855633802817
2018-06-25,0.026902439024390244,0.8561142490372272,0.11699743260590502,0.33433029525032093
2018-06-26,0.04954071246819339,0.8469554707379134,0.10350381679389313,0.21870190839694656
2018-06-27,0.024833535844471444,0.8636342648845686,0.11152855407047388,0.31298420413122724
2018-06-28,0.02263357843137255,0.8676654411764706,0.10968995098039216,0.31649718137254906
2018-06-29,0.026474969474969474,0.8727631257631258,0.10076190476190476,0.2858332112332112
2018-06-30,0.01934790528233151,0.8667978142076503,0.11385428051001821,0.36214298724954463
2018-07-01,0.032706754530477763,0.856158154859967,0.11110873146622735,0.2814332784184514
2018-07-02,0.028859926918392204,0.8619975639464069,0.10914738124238733,0.30527795371498173
2018-07-03,0.02938948995363215,0.8612040185471406,0.10941267387944359,0.293670170015456
2018-07-04,0.029574858757062148,0.8600423728813559,0.1103813559322034,0.30794985875706216
2018-07-05,0.031862893081761004,0.8631836477987421,0.10494716981132077,0.26633911949685535
2018-07-06,0.021128550074738416,0.8825665171898356,0.09630941704035874,0.28629417040358746
2018-07-07,0.03170404411764706,0.8620919117647059,0.10621875,0.2861408088235294
2018-07-08,0.021668358714043993,0.874311336717428,0.10400169204737733,0.3159294416243655
2018-07-09,0.021160206718346255,0.8686963824289405,0.11014470284237725,0.34839018087855295
2018-07-10,0.02204241645244216,0.8677377892030849,0.11021850899742931,0.32743907455012855
2018-07-11,0.023263751763046545,0.8719971791255289,0.10474471086036671,0.295340197461213
2018-07-12,0.02816954022988506,0.8666120689655173,0.10522126436781608,0.2885162356321839
2018-07-13,0.04026343381389253,0.8608977719528178,0.09884665792922674,0.24398768020969855
2018-07-14,0.02756716417910448,0.8636119402985074,0.10883582089552238,0.2951863539445629
2018-07-15,0.03655698529411765,0.8631856617647058,0.10024816176470587,0.251046875
2018-07-16,0.023058524173027988,0.8777379134860052,0.09921374045801527,0.2922562340966921
2018-07-17,0.023605514316012727,0.8892820784729586,0.08711770943796394,0.24910933191940615
2018-07-18,0.034413223140495865,0.8537898465171192,0.11179102715466352,0.28808618654073204
2018-07-19,0.03475,0.8561002824858758,0.10915112994350282,0.29437980225988697
2018-07-20,0.029084019769357497,0.8644036243822075,0.10650906095551894,0.28942537067545304
2018-07-21,0.024563745019920317,0.8623266932270915,0.11310159362549801,0.3366557768924303
2018-07-22,0.027232380952380952,0.86944,0.10332190476190477,0.28949980952380955
2018-07-23,0.031559420289855075,0.8765695652173913,0.09185652173913043,0.2371755072463768
2018-07-24,0.03363291139240506,0.8630552359033372,0.10331645569620253,0.25476064441887225
2018-07-25,0.03018616352201258,0.8667182389937108,0.10308553459119497,0.2865377358490566
2018-07-26,0.03907060185185185,0.8582060185185185,0.1027175925925926,0.239259837962963
2018-07-27,0.026792780748663102,0.8529358288770054,0.12029144385026737,0.3311224598930481
2018-07-28,0.024359615384615386,0.8737865384615384,0.10185384615384616,0.28292249999999997
2018-07-29,0.03329931972789115,0.856904761904762,0.10978571428571429,0.29853129251700683
2018-07-30,0.031010709504685405,0.8688313253012049,0.10014457831325302,0.27001994645247657
2018-07-31,0.0289278728606357,0.86399511002445,0.10705867970660146,0.2994974327628362
2018-08-01,0.025578804347826088,0.8646005434782609,0.1098016304347826,0.31917038043478263
2018-08-02,0.03128612716763005,0.8611604046242775,0.10756502890173411,0.31617023121387283
2018-08-03,0.02709699453551913,0.8763811475409835,0.09653278688524591,0.281373087431694
2018-08-04,0.030920481927710845,0.8658602409638554,0.10320000000000001,0.2782910843373494
2018-08-05,0.03083333333333333,0.8685823754789271,0.10057662835249041,0.2760567049808429
2018-08-06,0.02651327433628319,0.8677648546144122,0.105724399494311,0.29928495575221237
2018-08-07,0.03369912790697674,0.8501627906976744,0.11613662790697675,0.31973517441860466
2018-08-08,0.03008433734939759,0.8625421686746987,0.10738102409638554,0.27858343373493977
2018-08-09,0.04000820793433652,0.8587701778385772,0.10120793433652531,0.24568864569083448
2018-08-10,0.034836309523809526,0.8506622023809524,0.11449553571428572,0.2940212797619048
2018-08-11,0.04305807622504537,0.8501851179673321,0.10676043557168785,0.2500377495462795
2018-08-12,0.04420503597122302,0.8390485611510792,0.1167410071942446,0.29354514388489206
2018-08-13,0.04220809248554913,0.8537658959537573,0.10402167630057804,0.25400606936416187
2018-08-14,0.0345,0.8655245231607629,0.09997411444141689,0.25924618528610355
2018-08-15,0.03604197901049475,0.8627106446776611,0.10124437781109445,0.24909055472263866
2018-08-16,0.02747787610619469,0.8634321533923305,0.10908407079646018,0.3092579646017699
2018-08-17,0.030604285714285712,0.8539014285714286,0.11550857142857142,0.3357992857142857
2018-08-18,0.036884615384615384,0.8545,0.10861355311355311,0.2714115384615384
2018-08-19,0.041871794871794876,0.8461520146520147,0.11197985347985348,0.27742564102564105
2018-08-20,0.040824512534818946,0.8525292479108635,0.10662952646239554,0.27895055710306405
2018-08-21,0.03157698289269051,0.866665629860031,0.10175116640746501,0.2615908242612753
2018-08-22,0.03781780821917808,0.8601397260273973,0.10202465753424657,0.26167383561643837
2018-08-23,0.02968451519536903,0.863917510853835,0.10640665701881331,0.29060868306801735
2018-08-24,0.0325008347245409,0.8595058430717863,0.10798664440734557,0.2928687813021703
2018-08-25,0.037339130434782604,0.840858695652174,0.1218195652173913,0.3190041304347826
2018-08-26,0.04478024193548387,0.8556068548387096,0.09961491935483871,0.2143961693548387
2018-08-27,0.03527476038338658,0.856426517571885,0.10828753993610223,0.288711821086262
2018-08-28,0.03009411764705882,0.8614379084967321,0.10845751633986928,0.29765568627450983
2018-08-29,0.03180346106304079,0.8519789864029665,0.11623856613102597,0.3193493201483313
2018-08-30,0.03265537555228277,0.8638070692194403,0.10353902798232695,0.2685976435935199
2018-08-31,0.024141242937853104,0.8601299435028248,0.11571186440677968,0.34107641242937853
2018-09-01,0.030823970037453186,0.8492640449438202,0.11989513108614232,0.33758464419475653
2018-09-02,0.03033955857385399,0.8618081494057726,0.10783361629881155,0.3024901528013582
2018-09-03,0.030418960244648314,0.8592951070336392,0.11028440366972478,0.31570474006116206
2018-09-04,0.02761128048780488,0.8731981707317072,0.09921036585365853,0.29437591463414636
2018-09-05,0.03198174157303371,0.8696994382022472,0.09832303370786517,0.26429719101123594
2018-09-06,0.03304833836858006,0.8643655589123868,0.1025619335347432,0.2597436555891239
2018-09-07,0.03057748776508972,0.8554339314845024,0.11398205546492658,0.2933996737357259
2018-09-08,0.037026030368763556,0.8586117136659436,0.10435140997830802,0.26607592190889373
2018-09-09,0.040295454545454544,0.8537892561983471,0.10590289256198347,0.2601057851239669
2018-09-10,0.024957894736842106,0.8740710526315789,0.10097236842105264,0.29204723684210526
2018-09-11,0.028188652482269504,0.8686539007092198,0.1031531914893617,0.28065304964539006
2018-09-12,0.030338501291989662,0.8662118863049095,0.10344573643410852,0.2817988372093023
2018-09-13,0.03244986072423398,0.8611740947075208,0.1063774373259053,0.2865266016713092
2018-09-14,0.023095911949685535,0.8731729559748427,0.10372955974842767,0.31419119496855347
2018-09-15,0.02979291044776119,0.8671082089552239,0.10312873134328358,0.29722425373134326
2018-09-16,0.02882156862745098,0.8633705882352941,0.10780392156862745,0.3072682352941176
2018-09-17,0.03448311306901616,0.8745095447870779,0.09098091042584434,0.2271647577092511
2018-09-18,0.030048529411764707,0.8643294117647059,0.10563088235294117,0.3058164705882353
2018-09-19,0.03512064343163539,0.8614155495978552,0.10348525469168901,0.24632774798927615
2018-09-20,0.03409134615384615,0.8717992788461538,0.09410216346153846,0.2443127403846154
2018-09-21,0.027641555285540704,0.8773912515188335,0.09494410692588091,0.25205637910085055
2018-09-22,0.02538008130081301,0.8671707317073172,0.10747560975609756,0.30357764227642275
2018-09-23,0.03327310924369748,0.8596239495798319,0.10709033613445379,0.27001260504201685
2018-09-24,0.02226143790849673,0.8695277777777777,0.10821241830065359,0.35034477124183006
2018-09-25,0.03664529914529914,0.8621096866096867,0.10123931623931624,0.251848433048433
2018-09-26,0.02636046511627907,0.86756146179402,0.106078073089701,0.3284887043189369
2018-09-27,0.020397196261682245,0.8635202492211838,0.11609190031152648,0.3413521806853583
2018-09-28,0.028583765112262523,0.8707426597582039,0.10068911917098446,0.289260621761658
2018-09-29,0.022934731934731934,0.8554242424242424,0.12164102564102564,0.3412927738927739
2018-09-30,0.02847629796839729,0.8581512415349887,0.1133453724604966,0.33407765237020315
2018-10-01,0.024209722222222223,0.8822319444444444,0.09355416666666666,0.25539694444444444
2018-10-02,0.0263921568627451,0.8740669934640523,0.09955228758169934,0.2850021241830065
2018-10-03,0.027143548387096775,0.8741516129032258,0.09868225806451612,0.2673533870967742
2018-10-04,0.03352114803625377,0.8692069486404833,0.09728247734138973,0.23345075528700907
2018-10-05,0.02633974358974359,0.8602419871794873,0.11342467948717949,0.3089564102564103
2018-10-06,0.02424697336561743,0.8652639225181598,0.11048426150121066,0.32536852300242125
2018-10-07,0.02866281755196305,0.8583648960739031,0.1129676674364896,0.2999607390300231
2018-10-08,0.029783387622149837,0.873770358306189,0.09645602605863193,0.2626115635179153
